client_hash_id,content_hash_id,search_volume,competition,competition_level,cpc,char_count,main_intent,keyword_char_count,keyword_token_count,url_char_count,backlinks,category_count,word_count,content_type,provider_used,model_used,content_created_date,content_updated_date,content_age_days,days_since_last_update
client_7eafe750768f0ac2,content_5c3a7b70f270c784,10,0.0,LOW,0.0,18147,transactional,29,3,113,0,4,2661,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_5c4ebe8549bdd6df,10,0.05,LOW,0.0,18173,commercial,52,7,107,0,4,2525,keyword article,google,gemini-3-flash-preview,2026-04-09,2026-05-20,82,41
client_7eafe750768f0ac2,content_5ce667d2a3a5e00c,10,0.76,HIGH,14.95,17995,commercial,34,3,99,0,7,2570,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_5ce879de94786ad8,0,0.0,LOW,0.0,17704,informational,30,3,113,0,0,2475,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_5d0ba03bf4431710,10,0.86,HIGH,17.97,20049,transactional,24,3,109,0,4,2916,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_5d28da5150536489,0,0.0,LOW,0.0,18264,informational,29,3,114,0,0,2529,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_5daf6b8665ae95ca,0,0.0,LOW,0.0,18265,informational,29,3,108,0,0,2662,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_5dbd9572dfc9f8f1,10,0.57,MEDIUM,0.0,17722,informational,29,3,105,0,4,2503,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_5dea42effe01c6f3,10,0.71,HIGH,0.0,19669,transactional,28,3,109,0,4,2791,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_5e98e0048583e039,880,0.56,MEDIUM,14.66,16626,commercial,37,4,115,65,4,2322,keyword article,google,gemini-3-flash-preview,2026-04-09,2026-05-20,82,41
client_7eafe750768f0ac2,content_5ef959b94da564be,20,0.14,LOW,0.0,19259,informational,28,3,106,17,4,2770,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_5f1b7f36afca3062,10,0.21,LOW,0.0,19932,commercial,30,3,113,0,4,2861,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_5f391bcede8abc59,10,0.14,LOW,0.0,18160,commercial,33,4,106,0,4,2621,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_5f547ff6dbcffc0b,10,0.37,MEDIUM,6.5,19212,commercial,46,5,101,31,4,2676,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_5f77169a00978b16,10,0.69,HIGH,17.29,18987,commercial,26,4,98,0,7,2714,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_5f7a1ed03992424d,10,0.0,LOW,0.0,17453,informational,38,6,108,0,4,2412,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_5fa119bc13c79e24,170,0.45,MEDIUM,22.74,21495,commercial,38,4,110,95,4,3002,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_5fd585f3eff86aa8,4400,0.13,LOW,17.38,18483,commercial,35,4,111,162,4,2555,keyword article,google,gemini-3-flash-preview,2026-04-09,2026-05-20,82,41
client_7eafe750768f0ac2,content_5ff65262659b2218,10,0.0,LOW,0.0,21569,commercial,41,5,108,0,7,3084,keyword article,google,gemini-3-flash-preview,2026-04-09,2026-05-20,82,41
client_7eafe750768f0ac2,content_60329fcdee24e398,10,0.63,MEDIUM,7.25,17245,commercial,31,4,100,12,4,2423,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_6038a3280b2e1cac,20,0.59,MEDIUM,36.57,18814,commercial,40,6,112,0,4,2675,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_606f51380fc3fad8,40,0.42,MEDIUM,13.58,21213,commercial,26,3,102,975,4,3104,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_6074f26cbbf8701f,10,0.0,LOW,0.0,18484,informational,47,7,92,0,2,2685,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-07-01,110,-1
client_7eafe750768f0ac2,content_6083b546b6bd53fe,10,0.69,HIGH,0.0,19456,informational,25,3,106,47,7,2863,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_6092013f5503d32f,10,0.86,HIGH,0.0,18802,commercial,26,3,96,0,7,2690,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_7eafe750768f0ac2,content_60a5e8b9251766ea,20,0.26,LOW,6.21,18099,commercial,24,3,107,82,4,2507,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_60b362df4f8e6831,1900,0.19,LOW,10.36,18677,informational,26,4,91,209,3,2671,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_7eafe750768f0ac2,content_60f99e2ece81d053,30,0.8,HIGH,25.32,18001,commercial,28,3,111,35,4,2555,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_6107b7c044ae9c2c,0,0.0,LOW,0.0,19143,informational,44,5,110,0,0,2738,keyword article,google,gemini-3-flash-preview,2026-04-09,2026-05-20,82,41
client_7eafe750768f0ac2,content_610e54b0f80313e0,480,0.26,LOW,2.83,16348,commercial,35,4,101,43,4,2323,keyword article,google,gemini-3-flash-preview,2026-04-09,2026-05-20,82,41
client_7eafe750768f0ac2,content_610f62b99f2e37a0,0,0.0,LOW,0.0,18299,commercial,41,4,103,0,4,2595,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_612947bff898d829,0,0.0,LOW,0.0,17206,informational,33,4,106,0,0,2442,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_6142f13cb6870169,0,0.0,LOW,0.0,18532,informational,35,5,103,0,0,2716,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_7eafe750768f0ac2,content_615988da7ab7826d,0,0.0,LOW,0.0,18639,informational,25,3,92,0,0,2732,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-07-01,110,-1
client_7eafe750768f0ac2,content_615e6ff05ea3929c,0,0.0,LOW,0.0,19226,informational,47,9,79,0,0,2722,keyword article,google,gemini-3-flash-preview,2026-02-25,2026-07-01,125,-1
client_7eafe750768f0ac2,content_617cf224623322ed,0,0.0,LOW,0.0,20010,informational,45,5,112,0,0,2815,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_61849d759ddbe6af,170,0.45,MEDIUM,22.74,19645,commercial,30,4,113,109,4,2842,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_61a7b0cc13ff3b01,30,0.53,MEDIUM,31.71,21727,commercial,39,5,103,72,7,3069,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_61cdc66a00545e6a,40,0.01,LOW,0.0,16562,commercial,29,3,105,1,4,2394,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_61d89d2c8aa003c8,0,0.0,LOW,0.0,17072,informational,37,4,113,0,0,2406,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_621fe90960fecc00,590,0.11,LOW,16.74,19261,informational,20,3,93,70,4,2790,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_7eafe750768f0ac2,content_623193dd7ecc9da4,390,0.27,LOW,19.92,17889,commercial,37,4,110,168,4,2617,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_6256de861e4e7df9,40,0.59,MEDIUM,20.96,17900,commercial,40,5,106,319,4,2472,keyword article,google,gemini-3-flash-preview,2026-04-09,2026-05-20,82,41
client_7eafe750768f0ac2,content_62730f498e777962,2900,0.22,LOW,17.1,19150,commercial,39,4,112,273,4,2703,keyword article,google,gemini-3-flash-preview,2026-04-09,2026-05-20,82,41
client_7eafe750768f0ac2,content_6280be0a27e963a2,390,0.46,MEDIUM,10.91,18384,commercial,26,3,99,42,4,2669,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_7eafe750768f0ac2,content_6281a55f492df62b,0,0.0,LOW,0.0,16060,informational,28,3,106,0,0,2313,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_62adec588ea6c14d,0,0.0,LOW,0.0,19057,informational,31,3,110,0,0,2671,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_62b3400de6076276,10,0.0,LOW,0.0,19168,commercial,42,5,107,0,4,2743,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_62fc1608344cc914,30,0.23,LOW,31.13,17878,commercial,43,4,114,53,4,2531,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_6318a008b795906b,10,0.43,MEDIUM,9.5,19778,commercial,37,5,104,0,4,2803,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_632957a25533ce80,10,0.86,HIGH,0.0,19455,commercial,32,3,112,0,4,2802,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_63518f07502b97ce,0,0.0,LOW,0.0,18718,informational,54,6,109,0,0,2614,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_635464e6ff471509,40,0.07,LOW,0.0,19810,commercial,31,3,107,118,4,2822,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_63b299e550b1a039,10,0.29,LOW,31.88,17831,transactional,36,6,107,101,4,2618,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_645a2ae70a390a99,10,0.0,LOW,0.0,16878,informational,41,4,101,0,4,2385,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_7eafe750768f0ac2,content_6475077a81936219,1000,0.58,MEDIUM,13.89,17406,commercial,27,3,105,59,3,2534,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_7eafe750768f0ac2,content_64896ef70a5e9e54,0,0.0,LOW,0.0,21223,informational,26,3,108,0,0,3049,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_64912b30d276b6bb,20,0.21,LOW,8.34,18264,transactional,23,3,107,9,10,2644,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_65141196e0a951a9,1900,0.26,LOW,28.09,19393,commercial,27,3,110,87,4,2731,keyword article,google,gemini-3-flash-preview,2026-04-09,2026-05-20,82,41
client_7eafe750768f0ac2,content_6514a2221b492d77,70,0.31,LOW,4.04,18632,commercial,26,3,97,32,4,2696,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_7eafe750768f0ac2,content_652582387872baae,0,0.0,LOW,0.0,18398,informational,30,4,111,0,0,2660,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_655d264c22b898f7,0,0.0,LOW,0.0,18441,informational,35,5,81,0,0,2622,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_7eafe750768f0ac2,content_65a8774a89f7771e,30,0.09,LOW,17.69,19761,commercial,33,4,108,2176,4,2775,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_6607567d0227a1f2,0,0.0,LOW,0.0,16582,informational,27,4,107,0,0,2296,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_6624b3b544ed871f,70,0.35,MEDIUM,13.97,19234,commercial,34,4,115,58,4,2717,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_662ea3df9bfa14f6,10,0.0,LOW,0.0,20397,informational,31,4,91,0,2,2922,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_7eafe750768f0ac2,content_663156bc204ee9d5,0,0.0,LOW,0.0,18008,informational,25,3,101,0,0,2542,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_7eafe750768f0ac2,content_6637a178f909c380,20,0.39,MEDIUM,5.34,20643,commercial,26,3,109,20,4,2928,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_6655e39e514c5605,10,0.79,HIGH,6.57,18787,commercial,30,3,106,0,4,2758,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_66a5bd0452d80654,10,0.0,LOW,0.0,19583,commercial,46,5,110,0,4,2806,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_66a7a797672c4f45,70,0.01,LOW,16.68,18711,commercial,25,3,106,18,6,2626,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_66c29a947085ddd4,70,0.19,LOW,12.25,19460,informational,39,4,100,662,3,2816,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_7eafe750768f0ac2,content_66d0bea101ff3849,20,0.0,LOW,0.0,20229,commercial,31,4,104,82,10,2857,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_66f1723fdf3af640,10,0.29,LOW,0.0,18114,informational,36,4,111,112,4,2515,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_6727d0a1f945bf57,90,0.55,MEDIUM,10.97,21312,commercial,28,3,112,1230,4,2986,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_672c18bc45f8e498,170,0.45,MEDIUM,22.74,19010,commercial,24,3,109,42,7,2679,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_67331c387c482f2b,40,0.4,MEDIUM,11.99,17649,commercial,24,2,110,0,4,2505,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_675a066fae1afb9b,140,0.19,LOW,14.74,18239,commercial,26,3,108,39,4,2535,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_67653c1c8794c999,10,0.86,HIGH,0.0,18916,commercial,29,3,110,0,4,2738,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_67671006d485275a,10,0.0,LOW,0.0,20251,commercial,34,4,89,0,4,2916,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-07-01,110,-1
client_7eafe750768f0ac2,content_6774e793e81bb531,0,0.0,LOW,0.0,17853,informational,23,3,105,0,0,2555,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_679e2fd7498837d3,10,0.0,LOW,0.0,18016,informational,26,3,95,0,8,2604,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_7eafe750768f0ac2,content_67cae99602dc3471,10,0.79,HIGH,0.0,18056,commercial,38,4,120,0,4,2588,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_67e0619a8b93bc70,10,0.03,LOW,0.0,16913,commercial,55,10,101,0,4,2453,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_7eafe750768f0ac2,content_67ef565c0a968454,0,0.0,LOW,0.0,19524,informational,23,3,108,0,0,2757,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_67f21d9ea3d5a96d,10,0.0,LOW,0.0,17280,informational,24,3,99,0,4,2497,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_7eafe750768f0ac2,content_6810e1281bb5c6bd,20,0.64,MEDIUM,13.19,18462,transactional,51,7,106,0,4,2625,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_686cc689271a775e,0,0.0,LOW,0.0,21092,informational,23,3,110,0,0,2941,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_69002f34d080195a,10,0.86,HIGH,14.12,18995,commercial,31,3,112,0,4,2732,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_697c39d3ced33bb4,10,0.33,MEDIUM,0.0,19828,commercial,35,4,110,0,4,2919,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_69875bbfeb179f59,70,0.26,LOW,46.24,19909,commercial,27,3,105,43,4,2841,keyword article,google,gemini-3-flash-preview,2026-04-09,2026-05-20,82,41
client_7eafe750768f0ac2,content_69d77f789f59793b,20,0.49,MEDIUM,0.0,19471,commercial,27,3,111,16,4,2838,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_69e675777ca577d7,0,0.0,LOW,0.0,18419,informational,30,3,108,0,0,2676,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_6a3845209ad0b1c8,590,0.11,LOW,16.74,20265,commercial,22,3,99,13,5,2867,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_7eafe750768f0ac2,content_6a4e5ccc096a84fc,50,0.13,LOW,16.35,17020,commercial,49,6,104,61,4,2465,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_6aa2b601504436c2,0,0.0,LOW,0.0,17981,informational,41,5,96,0,0,2539,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_6ab991c3fc060022,480,0.26,LOW,2.83,16340,commercial,42,4,107,43,4,2278,keyword article,google,gemini-3-flash-preview,2026-04-09,2026-05-20,82,41
client_7eafe750768f0ac2,content_6b03e60de50279b2,10,0.0,LOW,0.0,18077,commercial,40,5,102,0,4,2532,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_7eafe750768f0ac2,content_6b76c5e10d345f9d,140,0.2,LOW,6.96,18029,commercial,42,5,91,39,9,2524,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_7eafe750768f0ac2,content_6b9248a7d0254915,0,0.0,LOW,0.0,17020,informational,38,4,115,0,0,2404,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_6b98f00456aeb96c,70,0.12,LOW,9.62,20742,commercial,42,4,109,231,4,2971,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_6bb426648f193b02,10,0.0,LOW,0.0,17525,commercial,40,5,105,0,4,2422,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_6cd1c4ccf44d611e,110,0.4,MEDIUM,19.03,18683,commercial,30,3,106,83,4,2627,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_6d59ea8e6a79e5ca,10,0.0,LOW,0.0,20057,commercial,37,4,113,25,4,2860,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_6d61d6ec86ed85ee,20,0.14,LOW,31.62,19292,transactional,33,3,111,0,4,2665,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_6d72429a58b8d503,20,0.36,MEDIUM,0.0,20372,commercial,38,4,128,0,4,2850,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_6d7a6497a4ac7ba8,0,0.0,LOW,0.0,16737,informational,28,3,110,0,0,2330,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_6d7e186a42dbdd9d,590,0.35,MEDIUM,6.17,19369,informational,29,4,93,16,3,2798,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_7eafe750768f0ac2,content_6d950246252ef003,90,0.13,LOW,3.56,17102,commercial,36,5,101,87,4,2443,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_6dcc71d4a9372b2a,10,0.06,LOW,10.83,17563,commercial,51,6,106,0,4,2518,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_6ddccf749d439948,20,0.0,LOW,0.0,16229,informational,28,4,99,257,4,2328,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_7eafe750768f0ac2,content_6df18a78e9d32fe7,0,0.0,LOW,0.0,18751,navigational,35,4,90,0,4,2732,keyword article,google,gemini-3-flash-preview,2026-04-09,2026-05-20,82,41
client_7eafe750768f0ac2,content_6e9ed1a8862600a3,70,0.3,LOW,7.86,20305,commercial,34,4,114,87,4,2936,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_6eaee40ab9f5045d,10,0.79,HIGH,62.06,17354,commercial,30,4,104,0,4,2465,keyword article,google,gemini-3-flash-preview,2026-04-09,2026-05-20,82,41
client_7eafe750768f0ac2,content_6ed6d929d2fd134c,0,0.0,LOW,0.0,17389,informational,39,4,117,0,0,2520,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_6f28da2dc3a389ee,390,0.25,LOW,24.29,20155,commercial,27,3,112,209,4,2884,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_6f467994043d1f5b,10,0.05,LOW,0.0,18041,commercial,45,8,91,0,3,2543,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_7eafe750768f0ac2,content_7015d24399e9cb51,10,0.71,HIGH,0.0,18463,commercial,28,3,109,0,7,2621,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_701d3ca81465725f,0,0.0,LOW,0.0,18211,informational,33,4,106,0,0,2647,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_707a58f2ade2b441,0,0.0,LOW,0.0,18763,informational,45,5,100,0,0,2708,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_7144ca3b03140dd7,10,0.41,MEDIUM,1.93,16925,commercial,35,4,109,0,4,2396,keyword article,google,gemini-3-flash-preview,2026-04-09,2026-05-20,82,41
client_7eafe750768f0ac2,content_71ccdc557acf69c8,10,0.0,LOW,0.0,19031,commercial,24,3,105,0,4,2703,keyword article,google,gemini-3-flash-preview,2026-04-09,2026-05-20,82,41
client_7eafe750768f0ac2,content_71d21808a648e434,20,0.0,LOW,0.0,18037,commercial,38,5,112,45,4,2617,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_720e502b89d01fcc,10,0.14,LOW,0.0,17173,commercial,34,4,108,1,4,2401,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_723596e6b952183d,10,0.0,LOW,0.0,19412,informational,34,4,102,0,2,2785,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_7eafe750768f0ac2,content_72a10f9e1d31d368,0,0.0,LOW,0.0,17799,informational,23,3,99,0,0,2565,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_730bc9fdf59ecd4e,10,0.19,LOW,0.0,17558,commercial,28,3,116,0,4,2482,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_73211a4bf620d06f,10,0.0,LOW,0.0,17811,commercial,27,3,105,0,7,2521,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_73b831762f854d45,70,0.02,LOW,0.0,17870,commercial,29,3,101,75,3,2498,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-07-01,110,-1
client_7eafe750768f0ac2,content_73c4e144dfca7f37,90,0.72,HIGH,34.84,17163,commercial,30,5,103,3134,4,2525,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_73d6f55f9382a789,0,0.0,LOW,0.0,17207,informational,42,5,115,0,0,2419,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_7408fda2bfb25b64,90,0.56,MEDIUM,23.84,19416,commercial,31,3,112,43,4,2774,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_7473245a01e79c64,40,0.4,MEDIUM,11.99,19359,commercial,50,5,116,66,4,2799,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_74ac2b9ba1098773,210,0.08,LOW,5.47,18842,commercial,30,4,115,20,4,2668,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_74c042f1d4a4e44d,20,0.06,LOW,0.0,18153,transactional,23,3,112,16,4,2540,keyword article,google,gemini-3-flash-preview,2026-04-09,2026-05-20,82,41
client_7eafe750768f0ac2,content_74d996e3c4432f0e,1600,0.08,LOW,15.11,16326,commercial,32,4,110,170,4,2274,keyword article,google,gemini-3-flash-preview,2026-04-09,2026-05-20,82,41
client_7eafe750768f0ac2,content_750a0027a658f395,170,0.76,HIGH,14.27,18526,commercial,33,5,105,277,4,2702,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_7eafe750768f0ac2,content_7517786dc19a83fc,10,0.0,LOW,0.0,18920,commercial,33,4,112,0,4,2709,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_752c7f7ff85df55b,10,0.0,LOW,0.0,18938,commercial,23,3,104,49,4,2737,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_752d773930899048,10,0.0,LOW,0.0,19649,commercial,27,3,112,0,4,2804,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
